ID,value,LAT,LON,ELEV,NAME
USC00414331,34.5406041584935,29.8042,-95.4914,28,HOUSTON SPRING BRANCH         
USC00414343,23.8886671987231,32.3389,-98.2972,431.3,HUCKABAY                      
USC00414362,34.4018392642943,30,-95.25,31.1,HUMBLE                        
USC00414363,17.1420361247947,30.3614,-100.305,668.4,HUMBLE PUMP STN 5 WNW         
USC00414374,19.4994124559342,30.0294,-99.3614,570,HUNT 3 SW                     
USC00414382,30.5475166210403,30.7064,-95.5422,150.6,HUNTSVILLE                    
USC00414390,22.8250890383854,31.6544,-97.7086,313.9,HURST SPRINGS                 
USC00414402,21.4178200692042,30.2533,-98.5711,443.8,HYE                           
USC00414425,6.70521633643348,31.2667,-102.7,731.5,IMPERIAL                      
USC00414440,21.1607352366054,31.6667,-98.4167,480.1,INDIAN GAP                    
USC00414517,18.6631037212985,33.2064,-98.1689,329.5,JACKSBORO                     
USC00414523,33.7123070834982,31.3167,-94.2833,82,BROADDUS                      
USC00414525,31.4649371706526,31.9622,-95.2736,170.7,JACKSONVILLE                  
USC00414570,14.537857983523,33.2542,-100.5731,612.6,JAYTON                        
USC00414575,26.8979272585061,29.7664,-97.3164,126.5,JEDDO 3S                      
USC00414577,31.3366733466934,32.7692,-94.3592,64.3,JEFFERSON                     
USC00414591,26.8300627943485,31.35,-96.15,155.4,JEWETT                        
USC00414605,23.7313019390582,30.3,-98.4094,346.6,JOHNSON CITY 2N               
USC00414670,17.6968299711816,30.4453,-99.8045,532.5,JUNCTION 4SSW                 
USC00414693,34.9734337827121,32.6664,-94.1781,77.7,KARNACK                       
USC00414696,21.2742834394905,28.9069,-97.8756,137.2,KARNES CITY 2N                
USC00414705,29.5811455847255,32.5589,-96.2725,128,KAUFMAN 3 SE                  
USC00414752,25.9762812367641,28.8167,-97.85,85,KENEDY                        
USC00414761,25.4358974358974,32.55,-97.2333,225.9,KENNEDALE 6 SSW               
USC00414767,10.3271633503008,31.0667,-104.15,1275,KENT 5 E                      
USC00414780,20.6650165016502,30.05,-99.15,499.9,KERRVILLE                     
USC00414791,22.0511986997156,31.1167,-97.7,244.1,KILLEEN                       
USC00414810,23.1980982567353,27.5311,-97.8497,17.4,KINGSVILLE                    
USC00414819,41.8869769260853,30.6167,-93.9167,61,KIRBYVILLE                    
USC00414903,29.853919239905,29.9175,-96.8769,108.8,LA GRANGE                     
USC00414960,18.4737871674491,32.2261,-99.8172,611.4,TUSCOLA 2NW                   
USC00415013,13.1318816762531,32.7228,-101.9456,903.7,LAMESA 1 SSE                  
USC00415018,22.3433711380524,31.0717,-98.1847,314.6,LAMPASAS                      
USC00415060,19.3266438941076,27.5683,-99.4983,131.1,LAREDO 2                      
USC00415086,18.0596094552929,33.8833,-100.3833,594.4,LATIMER RCH                   
USC00415094,27.6575613618369,33.0353,-96.4861,155.4,LAVON DAM                     
USC00415097,18.355676581483,32.1414,-99.7528,594.4,LAWN                          
USC00415158,12.6041067761807,32.3081,-101.8775,867.2,LENORAH                       
USC00415183,13.703167774736,33.55,-102.3758,1071.1,LEVELLAND                     
USC00415192,25.960500586625,33.0694,-97.0094,169.5,LEWISVILLE DAM                
USC00415193,24.5641025641026,30.4064,-97.0133,128.9,LEXINGTON                     
USC00415229,34.4724286272976,33.0161,-94.3675,126.5,LINDEN                        
USC00415243,20.7019945248338,32.5725,-98.0803,301.4,LIPAN 4NW                     
USC00415247,14.053776196125,36.2361,-100.2708,728.5,LIPSCOMB                      
USC00415265,13.7892234548336,33.8692,-102.2592,1056.4,LITTLEFIELD                   
USC00415271,34.7645678529527,30.7394,-94.9256,54.3,LIVINGSTON 2 NNE              
USC00415272,19.3152131403989,30.7425,-98.6542,310.9,LLANO                         
USC00415284,23.0797275641026,29.8858,-97.6917,166.7,LOCKHART                      
USC00415327,29.858557844691,31.6167,-95.85,95.1,LONG LAKE 5 SW                
USC00415341,34.4541895066562,32.4725,-94.7172,100.6,LONGVIEW                      
USC00415351,11.4942481511915,32.9,-102.4167,989.1,LOOP                          
USC00415398,30.5956862745098,31.1333,-95.45,92,LOVELADY                      
USC00415429,25.856863511928,29.6756,-97.6578,121.9,LULING                        
USC00415477,30.3559122944401,30.9392,-95.9203,76.8,MADISONVILLE                  
USC00415583,18.5571142284569,31.1,-99.5667,591.9,MARCO                         
USC00415596,9.92999608916699,30.3125,-104.0722,1460,MARFA 3W                      
USC00415611,26.4473475851148,31.305,-96.8767,124.1,MARLIN                        
USC00415618,33.8646917534027,32.4892,-94.3289,92,MARSHALL                      
USC00415658,15.0735236605397,34.025,-100.8117,719.3,MATADOR                       
USC00415659,34.6206896551724,28.6836,-95.9733,3,MATAGORDA NO 2                
USC00415661,30.2627186009539,28.0372,-97.8725,42.1,MATHIS 4 SSW                  
USC00415667,34.9721786833856,33.3322,-94.3436,93,MAUD                          
USC00415701,18.209900990099,26.1917,-98.2511,30.5,MCALLEN                       
USC00415707,9.00625978090767,31.1331,-102.2217,750.1,MCCAMEY                       
USC00415721,22.2129849564529,26.565,-98.1236,67.1,MCCOOK                        
USC00415742,24.7344854673998,29.81,-99.2497,521.8,MEDINA 1NE                    
USC00415757,23.5926222935044,31.435,-97.4011,220.4,MCGREGOR                      
USC00415766,27.7306635257165,33.1903,-96.5914,178.6,MCKINNEY  MUNICIPAL AIRPORT   
USC00415770,15.3584905660377,35.2361,-100.5922,802.2,MC LEAN                       
USC00415821,13.280674245394,34.7261,-100.5372,637,MEMPHIS                       
USC00415822,19.4493547125538,30.9044,-99.7867,603.2,MENARD                        
USC00415836,19.9275534441805,26.0619,-97.8997,22.9,MERCEDES 6 SSE                
USC00415847,23.8514734774067,31.8833,-97.7,313.3,MERIDIAN SP                   
USC00415859,13.514072119613,31.2667,-100.8167,679.4,MERTZON                       
USC00415869,27.9710371819961,31.6181,-96.4497,153.3,MEXIA                         
USC00415875,14.9005112072356,35.6936,-100.6392,837.3,MIAMI                         
USC00415878,34.2904085257549,33.8,-95.5,149.4,MID CITY 4 SE                 
USC00415891,10.1868865331763,32.0186,-102.0258,846.1,MIDLAND 4 ENE                 
USC00415954,30.6161378770074,32.635,-95.4822,111.9,MINEOLA                       
USC00415956,31.7256360078278,32.7167,-95.3667,117.3,MINEOLA 8 ENE                 
USC00415972,17.9511804721889,26.2167,-98.4,40.5,MISSION 4 W                   
USC00416024,31.8646851779429,30.3908,-95.6969,97.5,MONTGOMERY                    
USC00416058,25.3375048885413,32.0139,-97.6131,221.9,MORGAN                        
USC00416060,22.3416927899687,32.3842,-98.1703,321.9,MORGAN MILL                   
USC00416070,14.6202330508475,36.0608,-101.4747,969.3,MORSE                         
USC00416074,13.3221419464513,33.7186,-102.7586,1147.9,MORTON                        
USC00416104,13.2937254901961,30.7053,-104.0233,2069.6,MT LOCKE                      
USC00416108,34.8439577630035,33.1689,-95.0056,129.5,MT PLEASANT                   
USC00416119,32.3466509988249,33.1964,-95.2236,136.2,MT VERNON                     
USC00416130,25.3253813062182,33.6564,-97.3769,315.8,MUENSTER                      
USC00416135,10.6703167774736,34.2192,-102.7328,1167.4,MULESHOE #1                   
USC00416146,18.9894407508799,33.4539,-99.6158,451.1,MUNDAY                        
USC00416190,32.8542413381123,33.1833,-94.6833,110,NAPLES 1 SW                   
USC00416205,21.945248337896,29.2,-98.85,217,NATALIA                       
USC00416210,26.0657019945248,31.9611,-96.6881,138.4,NAVARRO MILLS DAM             
USC00416247,35.1816375198728,33.7042,-95.07,123.4,NEGLEY 4 SSW                  
USC00416257,20.1982792334767,29.95,-99.5167,647.7,NELSON RCH                    
USC00416265,34.2628280454367,31.6503,-94.1519,146.3,NEUVILLE                      
USC00416276,25.7301525224873,29.6597,-98.1636,219.5,NEW BRAUNFELS                 
USC00416280,33.6771037181996,30.1375,-95.1783,71.6,NEW CANEY 2 E                 
USC00416286,34.9061400078217,29.2667,-95.895,21.9,NEW GULF                      
USC00416331,20.6406739811912,33.4561,-98.0253,323.1,NEWPORT 1SW                   
USC00416339,36.0450304259635,30.85,-93.7667,57.9,NEWTON                        
USC00416367,22.1603021401595,31.1081,-98.3794,414.5,NIX STORE 1 W                 
USC00416368,25.0684931506849,29.2828,-97.7675,103.6,NIXON                         
USC00416433,14.4222503160556,34.2606,-100.6014,630.9,NORTHFIELD                    
USC00416477,14.6159561986703,36.1014,-100.5894,883.9,NOTLA 3 SE                    
USC00416495,17.3320297223309,32.0419,-100.2775,613.6,OAK CREEK LAKE                
USC00416502,9.03601108033241,31.8797,-102.3592,887,ODESSA                        
USC00416641,18.4328767123288,33.4372,-98.7806,360.9,OLNEY 5 NNW                   
USC00416664,40.2537074148297,30.0858,-93.7417,3,ORANGE                        
USC00416722,31.8392647633946,32.2667,-94.9833,152.4,OVERTON                       
USC00416734,14.6425215348473,30.7169,-101.2061,714.8,OZONA                         
