"","ID","year","month","day","TMAX"
"33037","USC00020949",1975,9,22,378
"33038","USC00020949",1975,9,23,361
"33039","USC00020949",1975,9,24,367
"33040","USC00020949",1975,9,25,383
"33041","USC00020949",1975,9,26,383
"33042","USC00020949",1975,9,27,383
"33043","USC00020949",1975,9,28,383
"33044","USC00020949",1975,9,29,389
"33045","USC00020949",1975,9,30,361
"33109","USC00020949",1975,10,1,367
"33110","USC00020949",1975,10,2,378
"33111","USC00020949",1975,10,3,378
"33112","USC00020949",1975,10,4,383
"33113","USC00020949",1975,10,5,389
"33114","USC00020949",1975,10,6,378
"33687","USC00020949",1976,4,21,350
"33696","USC00020949",1976,4,30,361
"33760","USC00020949",1976,5,1,356
"33761","USC00020949",1976,5,2,372
"33769","USC00020949",1976,5,10,361
"33770","USC00020949",1976,5,11,378
"33771","USC00020949",1976,5,12,389
"33772","USC00020949",1976,5,13,389
"33773","USC00020949",1976,5,14,417
"33774","USC00020949",1976,5,15,400
"33775","USC00020949",1976,5,16,394
"33776","USC00020949",1976,5,17,389
"33777","USC00020949",1976,5,18,372
"33778","USC00020949",1976,5,19,367
"33779","USC00020949",1976,5,20,361
"33780","USC00020949",1976,5,21,350
"33781","USC00020949",1976,5,22,350
"33782","USC00020949",1976,5,23,367
"33783","USC00020949",1976,5,24,350
"33784","USC00020949",1976,5,25,356
"33785","USC00020949",1976,5,26,383
"33786","USC00020949",1976,5,27,406
"33787","USC00020949",1976,5,28,406
"33788","USC00020949",1976,5,29,372
"33790","USC00020949",1976,5,31,367
"33853","USC00020949",1976,6,1,394
"33854","USC00020949",1976,6,2,400
"33855","USC00020949",1976,6,3,383
"33856","USC00020949",1976,6,4,378
"33857","USC00020949",1976,6,5,383
"33858","USC00020949",1976,6,6,394
"33859","USC00020949",1976,6,7,383
"33860","USC00020949",1976,6,8,367
"33861","USC00020949",1976,6,9,372
"33862","USC00020949",1976,6,10,350
"33864","USC00020949",1976,6,12,356
"33865","USC00020949",1976,6,13,378
"33866","USC00020949",1976,6,14,372
"33867","USC00020949",1976,6,15,383
"33868","USC00020949",1976,6,16,417
"33869","USC00020949",1976,6,17,406
"33870","USC00020949",1976,6,18,422
"33871","USC00020949",1976,6,19,433
"33872","USC00020949",1976,6,20,433
"33873","USC00020949",1976,6,21,428
"33874","USC00020949",1976,6,22,406
"33875","USC00020949",1976,6,23,394
"33876","USC00020949",1976,6,24,411
"33877","USC00020949",1976,6,25,433
"33878","USC00020949",1976,6,26,456
"33879","USC00020949",1976,6,27,461
"33880","USC00020949",1976,6,28,461
"33881","USC00020949",1976,6,29,450
"33882","USC00020949",1976,6,30,428
"33946","USC00020949",1976,7,1,422
"33947","USC00020949",1976,7,2,411
"33948","USC00020949",1976,7,3,411
"33949","USC00020949",1976,7,4,428
"33950","USC00020949",1976,7,5,450
"33951","USC00020949",1976,7,6,467
"33952","USC00020949",1976,7,7,472
"33953","USC00020949",1976,7,8,450
"33954","USC00020949",1976,7,9,439
"33955","USC00020949",1976,7,10,422
"33956","USC00020949",1976,7,11,400
"33957","USC00020949",1976,7,12,406
"33958","USC00020949",1976,7,13,406
"33959","USC00020949",1976,7,14,422
"33960","USC00020949",1976,7,15,433
"33961","USC00020949",1976,7,16,411
"33962","USC00020949",1976,7,17,383
"33963","USC00020949",1976,7,18,394
"33964","USC00020949",1976,7,19,417
"33965","USC00020949",1976,7,20,428
"33966","USC00020949",1976,7,21,417
"33967","USC00020949",1976,7,22,400
"33968","USC00020949",1976,7,23,378
"33969","USC00020949",1976,7,24,400
"33970","USC00020949",1976,7,25,400
"33971","USC00020949",1976,7,26,383
"33972","USC00020949",1976,7,27,389
"33973","USC00020949",1976,7,28,406
"33974","USC00020949",1976,7,29,406
"33975","USC00020949",1976,7,30,378
"33976","USC00020949",1976,7,31,400
"34039","USC00020949",1976,8,1,406
"34040","USC00020949",1976,8,2,411
"34041","USC00020949",1976,8,3,394
"34042","USC00020949",1976,8,4,378
"34043","USC00020949",1976,8,5,417
"34044","USC00020949",1976,8,6,428
"34045","USC00020949",1976,8,7,417
"34046","USC00020949",1976,8,8,422
"34047","USC00020949",1976,8,9,400
"34048","USC00020949",1976,8,10,422
"34049","USC00020949",1976,8,11,417
"34050","USC00020949",1976,8,12,433
"34051","USC00020949",1976,8,13,411
"34052","USC00020949",1976,8,14,400
"34053","USC00020949",1976,8,15,367
"34054","USC00020949",1976,8,16,378
"34055","USC00020949",1976,8,17,383
"34056","USC00020949",1976,8,18,367
"34057","USC00020949",1976,8,19,389
"34058","USC00020949",1976,8,20,417
"34059","USC00020949",1976,8,21,411
"34060","USC00020949",1976,8,22,406
"34061","USC00020949",1976,8,23,411
"34062","USC00020949",1976,8,24,422
"34063","USC00020949",1976,8,25,433
"34064","USC00020949",1976,8,26,422
"34065","USC00020949",1976,8,27,417
"34066","USC00020949",1976,8,28,433
"34067","USC00020949",1976,8,29,422
"34068","USC00020949",1976,8,30,422
"34069","USC00020949",1976,8,31,439
"34132","USC00020949",1976,9,1,428
"34133","USC00020949",1976,9,2,389
"34134","USC00020949",1976,9,3,378
"34135","USC00020949",1976,9,4,389
"34136","USC00020949",1976,9,5,383
"34137","USC00020949",1976,9,6,356
"34138","USC00020949",1976,9,7,356
"34139","USC00020949",1976,9,8,389
"34140","USC00020949",1976,9,9,372
"34144","USC00020949",1976,9,13,361
"34145","USC00020949",1976,9,14,367
"34146","USC00020949",1976,9,15,356
"34148","USC00020949",1976,9,17,350
"34149","USC00020949",1976,9,18,350
"34150","USC00020949",1976,9,19,356
"34152","USC00020949",1976,9,21,367
"34153","USC00020949",1976,9,22,367
"34161","USC00020949",1976,9,30,356
"34233","USC00020949",1976,10,9,350
"34234","USC00020949",1976,10,10,356
"34235","USC00020949",1976,10,11,350
"34789","USC00020949",1977,4,7,356
"34799","USC00020949",1977,4,17,350
"34805","USC00020949",1977,4,23,378
"34806","USC00020949",1977,4,24,350
"34807","USC00020949",1977,4,25,361
"34808","USC00020949",1977,4,26,367
"34896","USC00020949",1977,5,21,350
"34897","USC00020949",1977,5,22,367
"34903","USC00020949",1977,5,28,356
"34904","USC00020949",1977,5,29,372
"34905","USC00020949",1977,5,30,394
"34906","USC00020949",1977,5,31,417
"34969","USC00020949",1977,6,1,433
"34970","USC00020949",1977,6,2,433
"34971","USC00020949",1977,6,3,428
"34972","USC00020949",1977,6,4,406
"34973","USC00020949",1977,6,5,406
"34974","USC00020949",1977,6,6,417
"34975","USC00020949",1977,6,7,417
"34976","USC00020949",1977,6,8,383
"34977","USC00020949",1977,6,9,389
"34978","USC00020949",1977,6,10,372
"34979","USC00020949",1977,6,11,367
"34980","USC00020949",1977,6,12,367
"34981","USC00020949",1977,6,13,394
"34982","USC00020949",1977,6,14,406
"34983","USC00020949",1977,6,15,417
"34984","USC00020949",1977,6,16,417
"34985","USC00020949",1977,6,17,417
"34986","USC00020949",1977,6,18,394
"34987","USC00020949",1977,6,19,383
"34988","USC00020949",1977,6,20,389
"34989","USC00020949",1977,6,21,383
"34990","USC00020949",1977,6,22,400
"34991","USC00020949",1977,6,23,417
"34992","USC00020949",1977,6,24,428
"34993","USC00020949",1977,6,25,433
"34994","USC00020949",1977,6,26,433
"34995","USC00020949",1977,6,27,450
"34996","USC00020949",1977,6,28,461
"34997","USC00020949",1977,6,29,461
"34998","USC00020949",1977,6,30,456
"35062","USC00020949",1977,7,1,433
"35063","USC00020949",1977,7,2,417
"35064","USC00020949",1977,7,3,378
"35065","USC00020949",1977,7,4,400
"35066","USC00020949",1977,7,5,411
"35067","USC00020949",1977,7,6,422
"35068","USC00020949",1977,7,7,444
"35069","USC00020949",1977,7,8,439
"35070","USC00020949",1977,7,9,439
"35071","USC00020949",1977,7,10,433
"35072","USC00020949",1977,7,11,428
"35073","USC00020949",1977,7,12,433
"35074","USC00020949",1977,7,13,433
"35075","USC00020949",1977,7,14,433
"35076","USC00020949",1977,7,15,428
"35077","USC00020949",1977,7,16,439
"35078","USC00020949",1977,7,17,439
"35079","USC00020949",1977,7,18,433
"35080","USC00020949",1977,7,19,417
"35081","USC00020949",1977,7,20,406
"35082","USC00020949",1977,7,21,428
"35083","USC00020949",1977,7,22,433
"35084","USC00020949",1977,7,23,367
"35085","USC00020949",1977,7,24,400
"35086","USC00020949",1977,7,25,439
"35087","USC00020949",1977,7,26,428
"35088","USC00020949",1977,7,27,433
"35089","USC00020949",1977,7,28,450
"35090","USC00020949",1977,7,29,439
"35091","USC00020949",1977,7,30,422
"35092","USC00020949",1977,7,31,444
"35155","USC00020949",1977,8,1,439
"35156","USC00020949",1977,8,2,433
"35157","USC00020949",1977,8,3,439
"35158","USC00020949",1977,8,4,444
